date,nav
2020-12-03,49.2353
2020-11-03,53.3443
2020-09-03,53.6295
2020-06-03,56.1637
2020-05-03,57.1614
2020-04-03,56.517
2020-03-03,57.0181
2020-02-03,55.9281
,55.8033
,57.9347
,58.7661
,59.6428
,59.7133
,60.7193
,60.4177
,59.0137
,58.4797
,58.9999
,59.8924
2020-12-02,60.1219
2020-11-02,60.0588
2020-10-02,59.5773
2020-07-02,59.6584
2020-06-02,59.0951
2020-05-02,59.1907
2020-04-02,58.5763
2020-03-02,58.0425
,59.7157
,60.105
,60.8375
,60.5752
,60.6531
,60.4024
,59.7082
,58.8953
,58.7161
,58.5722
,58.7012
,58.5949
,58.4506
,58.2117
,57.4274
2020-10-01,57.0136
2020-09-01,57.0619
2020-08-01,56.1255
2020-07-01,56.2173
2020-06-01,55.6976
2020-03-01,56.778
2020-02-01,56.9688
2020-01-01,56.4189
,56.428
,56.5326
,56.3996
,55.9528
,55.7772
,55.9366
,56.0646
,56.0773
,55.8029
,56.0988
,55.9057
,56.418
2019-12-12,56.0762
2019-11-12,55.6148
2019-10-12,55.3357
2019-09-12,56.171
2019-06-12,56.2917
2019-05-12,56.7838
2019-04-12,57.0755
2019-03-12,56.965
2019-02-12,57.3629
,57.5918
,57.8483
,57.3408
,56.7251
,57.2265
,56.9015
,57.351
,57.4379
,57.3307
,57.0568
,56.681
,56.8178
,56.7102
2019-11-11,56.1837
2019-08-11,55.7464
2019-07-11,56.0601
2019-06-11,56.2854
2019-05-11,56.2048
2019-04-11,57.081
2019-01-11,57.082
,57.5153
,57.1014
,56.3999
,55.3999
,55.3504
,55.7765
,54.9854
,54.3253
,53.4189
,52.2996
,52.1496
,52.0063
2019-11-10,51.7157
2019-10-10,51.352
2019-09-10,52.1201
2019-07-10,51.5874
2019-04-10,51.5198
2019-03-10,52.4047
2019-01-10,52.3266
